Name,Carnegie Classification,State,Latest Year,Total Enrollment (FTE),Total Building Square Footage (GSF),Carbon Neutral,Fiscal Year,Source,Value,Unit
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2020,Solar Retained,128300.0,kWh
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2020,Voluntary unbundled RECs Purchased,53077000.0,kWh
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2020,Voluntary unbundled RECs Verification,2.0,
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2021,Total Purchased Electricity Consumption,98241005.0,kWh
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2021,Voluntary unbundled RECs Purchased,72141100.0,kWh
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2021,Voluntary unbundled RECs Verification,2.0,
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2022,Total Purchased Electricity Consumption,105931520.0,kWh
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2022,Voluntary unbundled RECs Purchased,105931500.0,kWh
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2022,Voluntary unbundled RECs Verification,3.0,
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2023,Total Purchased Electricity Consumption,108423659.0,kWh
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2023,Voluntary unbundled RECs Purchased,122414000.0,kWh
Ohio University: Athens,Doctorate-granting Universities,OH,2023,23560.0,8162231.0,0.0,2023,Voluntary unbundled RECs Verification,3.0,
Ohlone College,Associates Colleges,CA,2024,15000.0,318000.0,0.0,2024,Total Purchased Electricity Consumption,12139360.0,kWh
Ohlone College,Associates Colleges,CA,2024,15000.0,318000.0,0.0,2024,Power purchase agreement Purchased,4500000.0,kWh
Ohlone College,Associates Colleges,CA,2024,15000.0,318000.0,0.0,2024,Power purchase agreement Verification,1.0,
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2008,Total Purchased Electricity Consumption,4752044.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2008,Voluntary unbundled RECs Purchased,117000.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2008,Voluntary unbundled RECs Verification,2.0,
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2011,Total Purchased Electricity Consumption,4883597.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2014,Total Purchased Electricity Consumption,5419861.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2015,Total Purchased Electricity Consumption,5580621.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2016,Total Purchased Electricity Consumption,5510332.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2017,Total Purchased Electricity Consumption,5213993.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2017,Solar Retained,119866.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2017,Voluntary unbundled RECs Purchased,5500000.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2017,Voluntary unbundled RECs Verification,2.0,
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2018,Total Purchased Electricity Consumption,4946850.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2018,Solar Retained,149370.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2018,Voluntary unbundled RECs Purchased,5500000.0,kWh
Pitzer College,Baccalaureate Colleges,CA,2018,0.0,0.0,0.0,2018,Voluntary unbundled RECs Verification,2.0,
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2014,Total Purchased Electricity Consumption,25312700.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2015,Total Purchased Electricity Consumption,25827966.17,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2016,Total Purchased Electricity Consumption,23970283.53,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2017,Total Purchased Electricity Consumption,23067211.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2018,Total Purchased Electricity Consumption,22679018.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2019,Total Purchased Electricity Consumption,20260391.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2020,Total Purchased Electricity Consumption,18621240.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2021,Total Purchased Electricity Consumption,13653091.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2022,Total Purchased Electricity Consumption,17781591.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2022,Community choice aggregation Purchased,58203.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2022,Community choice aggregation Verification,2.0,
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2023,Total Purchased Electricity Consumption,19336602.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2023,Community choice aggregation Purchased,137176.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2023,Community choice aggregation Verification,2.0,
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2023,Community solar Purchased,238816.0,kWh
Pomona College,Baccalaureate Colleges,CA,2023,1736.0,2010869.0,0.0,2023,Community solar Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2009,Total Purchased Electricity Consumption,27479247.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2009,Purchased Thermal Energy,208895.0,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2012,Total Purchased Electricity Consumption,29389132.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2012,Purchased Thermal Energy,104993.0,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2012,Power purchase agreement Purchased,473957.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2013,Total Purchased Electricity Consumption,28395237.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2013,Purchased Thermal Energy,103839.0,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2013,Solar Retained,25200.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2013,Solar Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2013,Power purchase agreement Purchased,626386.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2013,Power purchase agreement Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2015,Total Purchased Electricity Consumption,28216485.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2015,Purchased Thermal Energy,37067.0,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2015,Power purchase agreement Purchased,752162.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2016,Total Purchased Electricity Consumption,30115494.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2016,Purchased Thermal Energy,89592.0,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2016,Power purchase agreement Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2016,Utility green pricing Purchased,691011.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2017,Total Purchased Electricity Consumption,29186273.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2017,Purchased Thermal Energy,102449.0,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2017,Power purchase agreement Purchased,532978.4,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2017,Power purchase agreement Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2017,Utility green pricing Purchased,2047173.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2017,Utility green pricing Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2018,Total Purchased Electricity Consumption,29540192.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2018,Purchased Thermal Energy,98395.88,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2018,Power purchase agreement Purchased,610463.2,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2018,Power purchase agreement Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2018,Utility green pricing Purchased,18417185.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2018,Utility green pricing Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2019,Total Purchased Electricity Consumption,28825973.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2019,Purchased Thermal Energy,96019.76,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2019,Power purchase agreement Purchased,617529.92,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2019,Power purchase agreement Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2019,Utility green pricing Purchased,18417185.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2020,Total Purchased Electricity Consumption,25270478.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2020,Purchased Thermal Energy,92177.84,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2020,Power purchase agreement Purchased,585288.96,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2020,Utility green pricing Purchased,18417185.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2020,Utility green pricing Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2021,Total Purchased Electricity Consumption,21818292.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2021,Purchased Thermal Energy,8437.6,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2021,Solar Retained,564467.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2021,Solar Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2021,Power purchase agreement Purchased,537412.5,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2021,Power purchase agreement Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2021,Utility green pricing Purchased,4054292.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2021,Utility green pricing Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Total Purchased Electricity Consumption,26483453.07,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Purchased Thermal Energy,119355.52,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Solar Verification,,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Wind Retained,475000.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Wind Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Community solar Purchased,612521.4,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Community solar Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Power purchase agreement Purchased,561630.1,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Power purchase agreement Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Utility green pricing Purchased,3944123.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Utility green pricing Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Voluntary unbundled RECs Purchased,2500000.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2022,Voluntary unbundled RECs Verification,1.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,Total Purchased Electricity Consumption,3072381.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,Purchased Thermal Energy,116704.0,MMBtu
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,Solar Retained,714858.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,Solar Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,Community solar Purchased,2052867.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,Community solar Verification,2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,"Large commercial green power rates (""green tariffs"") Purchased",12591591.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,"Large commercial green power rates (""green tariffs"") Verification",2.0,
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,Utility green pricing Purchased,1560461.0,kWh
Portland Community College,Associates Colleges,OR,2023,19009.0,2533327.0,0.0,2023,Utility green pricing Verification,2.0,
Portland State University,Doctorate-granting Universities,OR,2021,17873.0,5200051.0,0.0,2020,Total Purchased Electricity Consumption,39772183.33,kWh
Portland State University,Doctorate-granting Universities,OR,2021,17873.0,5200051.0,0.0,2020,Solar Retained,32556.0,kWh
Portland State University,Doctorate-granting Universities,OR,2021,17873.0,5200051.0,0.0,2020,Voluntary unbundled RECs Purchased,220000.0,kWh
Portland State University,Doctorate-granting Universities,OR,2021,17873.0,5200051.0,0.0,2020,Voluntary unbundled RECs Verification,2.0,
Portland State University,Doctorate-granting Universities,OR,2021,17873.0,5200051.0,0.0,2021,Total Purchased Electricity Consumption,36964991.15,kWh
Pratt Institute,,NY,2017,4829.0,1827238.0,0.0,2017,Total Purchased Electricity Consumption,16601660.0,kWh
Pratt Institute,,NY,2017,4829.0,1827238.0,0.0,2017,Solar Sold,23520.0,kWh
Pratt Institute,,NY,2017,4829.0,1827238.0,0.0,2017,Solar Retained,23520.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2017,Total Purchased Electricity Consumption,1464894.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2017,Solar Retained,14850.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2017,Solar Verification,1.0,
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2017,Utility green pricing Purchased,307628.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2018,Total Purchased Electricity Consumption,1444962.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2018,Solar Sold,17127.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2018,Solar Verification,1.0,
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2018,Utility green pricing Purchased,1081533.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2019,Total Purchased Electricity Consumption,1379603.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2019,Solar Retained,18256.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2019,Solar Verification,1.0,
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2019,Community solar Purchased,929560.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2019,Community solar Verification,1.0,
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2019,Utility green pricing Purchased,450043.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2020,Total Purchased Electricity Consumption,1043848.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2020,Solar Retained,18538.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2020,Solar Verification,1.0,
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2020,Community solar Purchased,939378.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2020,Utility green pricing Purchased,38653.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2021,Total Purchased Electricity Consumption,1130479.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2021,Solar Retained,1113057.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2021,Solar Verification,2.0,
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2022,Total Purchased Electricity Consumption,1436420.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2022,Solar Retained,19134.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2022,Community solar Purchased,1140204.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2022,Utility green pricing Purchased,296216.0,kWh
Quinebaug Valley Community College,Associates Colleges,CT,2022,1466.0,165350.0,0.0,2022,Utility green pricing Verification,2.0,
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2010,Total Purchased Electricity Consumption,29807684.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2011,Total Purchased Electricity Consumption,30912746.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2012,Total Purchased Electricity Consumption,30235961.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2013,Total Purchased Electricity Consumption,29504610.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2014,Total Purchased Electricity Consumption,31651636.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2015,Total Purchased Electricity Consumption,32203418.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2016,Total Purchased Electricity Consumption,32755200.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2017,Total Purchased Electricity Consumption,41191087.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2017,Voluntary unbundled RECs Purchased,2613564.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2017,Voluntary unbundled RECs Verification,3.0,
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2018,Total Purchased Electricity Consumption,39261886.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2018,Voluntary unbundled RECs Purchased,376000.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2018,Voluntary unbundled RECs Verification,3.0,
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2019,Total Purchased Electricity Consumption,40581219.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2020,Total Purchased Electricity Consumption,38419007.0,kWh
Radford University,Master's Colleges and Universities,VA,2021,6984.0,2948102.0,0.0,2021,Total Purchased Electricity Consumption,39309912.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2017,Total Purchased Electricity Consumption,8618692.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2017,Power purchase agreement Purchased,4157000.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2017,Power purchase agreement Verification,2.0,
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2018,Total Purchased Electricity Consumption,8538945.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2018,Power purchase agreement Purchased,8316.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2018,Power purchase agreement Verification,3.0,
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2019,Total Purchased Electricity Consumption,8561913.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2019,Power purchase agreement Purchased,8370.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2019,Power purchase agreement Verification,3.0,
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2020,Total Purchased Electricity Consumption,7544967.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2020,Power purchase agreement Purchased,7410.0,kWh
Randolph College,Baccalaureate Colleges,VA,2020,603.0,716000.0,0.0,2020,Power purchase agreement Verification,3.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2006,Total Purchased Electricity Consumption,20549745.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2007,Total Purchased Electricity Consumption,20528757.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2008,Total Purchased Electricity Consumption,20405363.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2009,Total Purchased Electricity Consumption,18947200.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2009,Voluntary unbundled RECs Purchased,2972000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2009,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2010,Total Purchased Electricity Consumption,20987052.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2010,Voluntary unbundled RECs Purchased,6110000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2010,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2011,Total Purchased Electricity Consumption,21218141.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2011,Voluntary unbundled RECs Purchased,6110000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2011,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2012,Total Purchased Electricity Consumption,20867943.33,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2012,Voluntary unbundled RECs Purchased,6424360.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2012,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2013,Total Purchased Electricity Consumption,18786234.75,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2013,Voluntary unbundled RECs Purchased,6424360.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2013,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2014,Total Purchased Electricity Consumption,20711120.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2014,Voluntary unbundled RECs Purchased,6400000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2014,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2015,Total Purchased Electricity Consumption,15492507.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2015,Voluntary unbundled RECs Purchased,3600000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2015,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2016,Total Purchased Electricity Consumption,12382283.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2016,Voluntary unbundled RECs Purchased,3600000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2016,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2017,Total Purchased Electricity Consumption,11911862.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2017,Voluntary unbundled RECs Purchased,13500000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2017,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2018,Total Purchased Electricity Consumption,14586424.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2018,Voluntary unbundled RECs Purchased,13500000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2018,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2019,Total Purchased Electricity Consumption,12374304.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2019,Voluntary unbundled RECs Purchased,13500000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2019,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2020,Total Purchased Electricity Consumption,9760919.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2020,Voluntary unbundled RECs Purchased,12600000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2020,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2021,Total Purchased Electricity Consumption,9723175.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2021,Voluntary unbundled RECs Purchased,12600000.0,kWh
